ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Demo User,Free Trial User,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,USD Purchase Amount,USD Purchase Amount Clean
34006,POR,Limited,RENEWAL,Web,35.97,USD,2019-12-18,2020-06-18,No,No,On,Other,Other,Unknown,No,No,4,1,0,1,0,35.97,35.97
34007,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-02-20,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,151,107,1,63,1,189.0,189.0
34011,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,2020-02-21,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,7,1,1,1,1,210.94,210.94
34012,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-05-03,2019-11-03,No,No,Off,Other,Other,Unknown,No,No,25,0,0,0,0,0.0,0.0
34016,ESP,Lifetime,INITIAL_PURCHASE,Web,0.0,USD,2018-12-29,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,0.0,0.0
34017,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-30,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0,199.0,199.0
34018,ITA,Limited,RENEWAL,Web,35.97,USD,2020-01-12,2020-07-12,No,No,On,Other,Other,Unknown,No,No,11,4,0,1,0,35.97,35.97
34021,ESP,Limited,RENEWAL,Web,79.0,USD,2019-06-13,2019-12-13,No,No,Off,Other,Other,Unknown,No,No,51,0,0,0,0,79.0,79.0
34022,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-01-29,2019-04-29,No,No,Off,Other,Other,Unknown,No,No,52,6,0,6,0,0.0,0.0
34027,POR,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-09,2019-05-09,No,No,Off,Other,Other,Unknown,No,No,5,5,0,2,0,0.0,0.0
34030,TGL,Limited,INITIAL_PURCHASE,Web,136.08,USD,2019-07-06,2021-07-06,No,No,On,Other,Other,Unknown,No,No,3,0,0,0,0,136.08,136.08
34031,ALL,Lifetime,INITIAL_PURCHASE,Web,249.0,USD,2020-03-10,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,20,18,18,1,1,249.0,249.0
34032,ESP,Limited,RENEWAL,Web,79.0,USD,2019-05-10,2019-11-10,No,No,Off,Other,Other,Unknown,No,No,17,0,0,0,0,79.0,79.0
34033,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,2019-11-27,2020-05-27,No,No,On,US/Canada,Consumer,Web,Yes,Yes,4,3,0,2,0,65.94,65.94
34034,FRA,Limited,RENEWAL,Web,79.0,USD,2019-05-13,2020-05-16,No,Yes,On,Other,Other,Unknown,No,No,7,5,0,1,0,79.0,79.0
34036,ALL,Lifetime,INITIAL_PURCHASE,Web,212.93,USD,2020-02-21,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,212.93,212.93
34037,JPN,Limited,RENEWAL,Web,35.97,USD,2019-09-16,2020-06-16,No,No,Off,Other,Other,Unknown,No,No,10,7,6,2,1,35.97,35.97
34041,ESP,Limited,INITIAL_PURCHASE,Web,79.0,USD,2019-09-01,2019-12-05,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,184,4,0,4,0,79.0,79.0
34043,HIN,Limited,INITIAL_PURCHASE,Web,8.29,GBP,2018-12-01,2020-12-01,No,No,On,Europe,Consumer,Web,Yes,Yes,45,0,0,0,0,10.4454,10.4454
34044,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-07-25,2019-10-25,No,No,Off,Other,Other,Unknown,No,No,25,0,0,0,0,35.97,35.97
34046,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-20,2019-06-19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,49,0,0,0,0,0.0,0.0
34047,ESP,Limited,RENEWAL,Web,79.0,USD,2019-07-04,2020-01-04,No,No,Off,Other,Other,Unknown,No,No,19,0,0,0,0,79.0,79.0
34048,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,2020-03-04,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,10,5,0,1,0,216.66,216.66
34052,ALL,Lifetime,INITIAL_PURCHASE,Web,211.44,USD,2020-03-05,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,211.44,211.44
34054,POR,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-27,2020-07-03,No,Yes,On,Other,Consumer,Web,No,Yes,1,0,0,0,0,35.97,35.97
34055,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,2020-03-31,2099-01-01,No,Yes,Off,Other,Other,Unknown,No,No,91,0,0,0,0,210.94,210.94
34058,DEU,Limited,INITIAL_PURCHASE,Web,41.26,USD,2019-12-18,2020-03-18,No,No,Off,Other,Other,Unknown,No,No,15,5,0,3,0,41.26,41.26
34060,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-03-17,2019-06-17,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,51,0,0,0,0,0.0,0.0
34061,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-27,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,5,1,0,1,0,199.0,199.0
34062,DEU,Limited,RENEWAL,Web,35.97,USD,2019-02-11,2020-05-23,No,No,On,Other,Other,Unknown,No,No,5,3,0,1,0,35.97,35.97
34063,DEU,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-01-28,2020-01-28,No,No,On,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0,0.0,0.0
34064,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-05-20,2019-11-20,No,No,Off,Other,Other,Unknown,No,No,8,4,3,2,1,0.0,0.0
34069,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-26,2019-08-26,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,72,0,0,0,0,0.0,0.0
34072,SVE,Lifetime,INITIAL_PURCHASE,Web,200.34,USD,2019-12-05,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0,200.34,200.34
34073,DEU,Limited,INITIAL_PURCHASE,Web,38.85,USD,2019-06-25,2019-09-25,No,No,Off,Other,Other,Unknown,No,No,17,0,0,0,0,38.85,38.85
34074,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-18,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0,199.0,199.0
34076,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-13,2019-03-13,No,No,On,US/Canada,Consumer,Web,Yes,Yes,47,0,0,0,0,0.0,0.0
34078,DEU,Limited,RENEWAL,Web,119.0,USD,2019-03-29,2020-10-01,No,No,On,Other,Other,Unknown,No,No,1,0,0,0,0,119.0,119.0
34082,TGL,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-05-01,2019-11-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,78,7,1,7,1,0.0,0.0
34083,ARA,Limited,RENEWAL,Web,74.17,GBP,2018-12-21,2020-09-16,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0,93.4542,93.4542
34084,TGL,Limited,INITIAL_PURCHASE,Web,125.0,USD,2019-12-04,2021-12-04,No,No,On,Other,Other,Unknown,No,No,5,5,0,2,0,125.0,125.0
34086,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-09-18,2019-12-21,No,Yes,Off,US/Canada,Consumer,Web,No,Yes,31,7,3,5,1,35.97,35.97
34088,ALL,Lifetime,INITIAL_PURCHASE,Web,189.05,USD,2020-03-30,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,6,0,1,0,189.05,189.05
34090,ITA,Limited,RENEWAL,Web,35.97,USD,2019-07-19,2020-07-19,No,No,On,Other,Other,Unknown,No,No,6,4,0,1,0,35.97,35.97
34095,ESC,Limited,INITIAL_PURCHASE,Web,38.13,USD,2019-10-19,2020-01-19,No,No,On,Other,Other,Unknown,No,No,8,0,0,0,0,38.13,38.13
34098,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-02-28,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,199.0,199.0
34099,DEU,Limited,RENEWAL,Web,119.0,USD,2019-03-17,2020-03-20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,119.0,119.0
34102,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-06,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,199.0,199.0
34103,CHI,Limited,INITIAL_PURCHASE,Web,13.94,EUR,2019-04-18,2021-04-18,No,No,Off,Other,Other,Unknown,No,No,1,1,0,1,0,15.334000000000001,15.334000000000001
34105,ALL,Lifetime,INITIAL_PURCHASE,Web,215.72,USD,2020-03-25,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,199,24,14,8,2,215.72,215.72
34108,ALL,Lifetime,INITIAL_PURCHASE,Web,207.52,USD,2020-03-01,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,146,23,14,12,3,207.52,207.52
34109,RUS,Limited,INITIAL_PURCHASE,Web,125.43,USD,2019-09-17,2020-03-17,No,No,On,Other,Other,Unknown,No,No,15,1,0,1,0,125.43,125.43
34112,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-06-07,2020-06-07,No,No,On,Other,Other,Unknown,No,No,1,1,0,1,0,0.0,0.0
34113,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-24,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,18,0,0,0,0,199.0,199.0
34114,ESC,Limited,RENEWAL,Web,99.0,EUR,2019-11-02,2020-05-02,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0,108.9,108.9
34116,ENG,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-10-29,2019-04-29,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0,0.0,0.0
34118,ARA,Limited,RENEWAL,Web,6.67,GBP,2019-02-03,2020-03-03,No,No,Off,Other,Other,Unknown,No,No,12,12,8,3,1,8.4042,8.4042
34121,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-05-31,2020-05-30,No,No,On,Other,Other,Unknown,No,No,3,3,0,2,0,0.0,0.0
34122,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-21,2019-12-22,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,0.0,0.0
34123,ENG,Limited,INITIAL_PURCHASE,Web,42.08,USD,2019-08-05,2019-11-08,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,48,0,0,0,0,42.08,42.08
34124,ESP,Limited,RENEWAL,Web,35.97,USD,2019-09-14,2020-06-14,No,No,On,Other,Other,Unknown,No,No,13,12,0,3,0,35.97,35.97
34125,ESP,Limited,RENEWAL,Web,35.97,USD,2019-11-21,2020-05-21,No,No,On,Other,Other,Unknown,No,No,7,6,0,2,0,35.97,35.97
34129,ESP,Limited,INITIAL_PURCHASE,Web,39.1,USD,2020-02-12,2020-05-12,No,No,Off,Other,Other,Unknown,No,No,7,7,0,2,0,39.1,39.1
34131,POR,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-27,2019-11-27,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,46,1,0,1,0,0.0,0.0
34133,ENG,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-02,2019-06-02,No,No,On,US/Canada,Consumer,Web,Yes,Yes,18,0,0,0,0,0.0,0.0
34134,ARA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-21,2019-05-21,No,Yes,Off,US/Canada,Consumer,Web,No,Yes,1,1,0,1,0,0.0,0.0
34137,FRA,Limited,INITIAL_PURCHASE,Web,30.53,EUR,2018-11-23,2019-05-23,No,No,On,Europe,Consumer,Web,Yes,Yes,34,6,0,3,0,33.583000000000006,33.583000000000006
34141,JPN,Lifetime,INITIAL_PURCHASE,Web,0.0,USD,2019-01-14,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0,0.0,0.0
34142,LAT,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-05-03,2020-05-03,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0,0.0,0.0
34145,ALL,Limited,INITIAL_PURCHASE,Web,102.59,USD,2020-03-18,2021-03-18,No,No,On,Other,Other,Unknown,No,No,9,3,0,1,0,102.59,102.59
34146,ITA,Limited,RENEWAL,Web,79.0,USD,2019-06-24,2020-03-24,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0,79.0,79.0
34149,ESC,Limited,RENEWAL,Web,49.0,GBP,2019-09-12,2020-06-15,No,No,On,US/Canada,Consumer,Web,No,Yes,2,1,0,1,0,61.74,61.74
34150,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-06,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,8,0,0,0,0,199.0,199.0
34152,ESP,Limited,RENEWAL,Web,79.0,USD,2018-12-27,2019-09-27,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,31,0,0,0,0,79.0,79.0
34154,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-02-25,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,199.0,199.0
34155,ALL,Lifetime,INITIAL_PURCHASE,Web,212.93,USD,2020-03-06,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,8,3,0,1,0,212.93,212.93
34156,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-10-24,2020-01-24,No,No,Off,Other,Other,Unknown,No,No,14,5,0,3,0,35.97,35.97
34158,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-16,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0,199.0,199.0
34160,KOR,Limited,RENEWAL,Web,119.0,USD,2019-08-18,2020-08-18,No,No,On,Other,Other,Unknown,No,No,3,0,0,0,0,119.0,119.0
34162,JPN,Limited,INITIAL_PURCHASE,Web,38.66,EUR,2018-11-22,2019-05-26,No,No,Off,Europe,Consumer,Web,Yes,Yes,14,0,0,0,0,42.525999999999996,42.525999999999996
34164,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,2020-02-29,2022-02-28,No,No,On,Other,Other,Unknown,No,No,7,1,0,1,0,143.76,143.76
34171,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-27,2020-06-27,No,No,On,Other,Other,Unknown,No,No,7,3,0,1,0,35.97,35.97
34173,ITA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-16,2019-02-16,No,No,On,US/Canada,Consumer,Web,Yes,Yes,48,2,0,2,0,0.0,0.0
34174,ARA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-24,2019-12-24,No,No,On,US/Canada,Consumer,Web,Yes,Yes,33,0,0,0,0,0.0,0.0
34175,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,2020-03-24,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,7,6,0,3,0,210.94,210.94
34176,ALL,Lifetime,INITIAL_PURCHASE,Web,299.0,USD,2020-02-25,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,4,0,1,0,299.0,299.0
34179,HEB,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-27,2019-11-27,No,No,Off,US/Canada,Consumer,Web,No,Yes,106,3,3,1,1,0.0,0.0
34181,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-01-08,2019-04-10,No,No,Off,Other,Other,Unknown,No,No,38,0,0,0,0,0.0,0.0
34182,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-08-18,2020-02-18,No,No,Off,Other,Other,Unknown,No,No,8,0,0,0,0,35.97,35.97
34188,ESP,Limited,RENEWAL,Web,79.0,USD,2019-04-13,2019-10-13,No,No,On,Other,Other,Unknown,No,No,24,3,0,3,0,79.0,79.0
34189,ESP,Limited,RENEWAL,Web,79.0,USD,2019-03-19,2019-09-19,No,No,Off,Other,Other,Unknown,No,No,35,0,0,0,0,79.0,79.0
34191,ESP,Limited,INITIAL_PURCHASE,Web,79.0,USD,2019-11-01,2020-02-01,No,No,Off,Other,Other,Unknown,No,No,16,3,3,1,1,79.0,79.0
34192,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-08-27,2020-02-27,No,No,Off,Other,Other,Unknown,No,No,7,0,0,0,0,35.97,35.97
34195,ESP,Limited,RENEWAL,Web,119.0,USD,2019-07-18,2020-07-18,No,No,On,Other,Other,Unknown,No,No,4,3,0,1,0,119.0,119.0
34198,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-01-27,2020-01-27,No,No,On,Other,Other,Unknown,No,No,8,0,0,0,0,0.0,0.0
34199,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-14,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,7,4,3,2,1,199.0,199.0
34200,ALL,Lifetime,INITIAL_PURCHASE,Web,211.44,USD,2020-02-29,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0,211.44,211.44
34201,FRA,Limited,RENEWAL,Web,79.0,USD,2019-03-29,2019-12-29,No,No,Off,Other,Other,Unknown,No,No,20,0,0,0,0,79.0,79.0
34202,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-09-26,2019-12-26,No,No,Off,Other,Other,Unknown,No,No,39,1,0,1,0,35.97,35.97
34203,ALL,Lifetime,INITIAL_PURCHASE,Web,212.13,USD,2020-02-20,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,7,0,0,0,0,212.13,212.13
34205,ESP,Limited,INITIAL_PURCHASE,Web,39.3,USD,2020-03-28,2020-06-28,No,No,On,Other,Other,Unknown,No,No,9,9,0,2,0,39.3,39.3
34207,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-11,2019-08-11,No,No,Off,Other,Other,Unknown,No,No,39,2,0,2,0,0.0,0.0
34209,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-18,2020-06-18,No,No,On,Other,Other,Unknown,No,No,5,0,0,0,0,35.97,35.97
34210,CHI,Limited,RENEWAL,Web,79.0,USD,2019-06-18,2019-12-18,No,No,Off,Other,Other,Unknown,No,No,14,12,0,10,0,79.0,79.0
34211,KOR,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-27,2019-11-27,No,No,On,US/Canada,Consumer,Web,No,Yes,2,1,1,1,1,0.0,0.0
34213,ESP,Limited,INITIAL_PURCHASE,Web,39.0,USD,2019-08-05,2019-11-08,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,52,0,0,0,0,39.0,39.0
34214,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-02-27,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,7,0,0,0,0,199.0,199.0
34215,ESP,Limited,RENEWAL,Web,79.0,USD,2019-03-09,2020-03-09,No,No,Off,Other,Other,Unknown,No,No,21,4,0,2,0,79.0,79.0
34217,ENG,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-06-01,2019-12-08,No,No,On,Other,Other,Unknown,No,No,1,0,0,0,0,0.0,0.0
34220,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,EUR,2020-03-17,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0,218.9,218.9
34225,ITA,Limited,INITIAL_PURCHASE,Web,99.0,GBP,2019-08-04,2020-02-04,No,No,Off,Other,Other,Unknown,No,No,3,3,0,2,0,124.74,124.74
34228,ENG,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-01-21,2020-01-21,No,No,Off,Other,Other,Unknown,No,No,24,0,0,0,0,0.0,0.0
34235,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-04,2019-05-04,No,No,Off,Other,Other,Unknown,No,No,38,0,0,0,0,0.0,0.0
34236,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-19,2019-05-19,No,No,Off,Other,Other,Unknown,No,No,37,0,0,0,0,0.0,0.0
34237,DEU,Limited,INITIAL_PURCHASE,Web,99.0,EUR,2020-03-23,2020-06-23,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0,108.9,108.9
34238,ALL,Limited,RENEWAL,Web,179.0,USD,2019-03-27,2021-03-27,No,No,On,Other,Other,Unknown,No,No,4,2,0,1,0,179.0,179.0
34240,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-20,2019-02-20,No,No,Off,Europe,Consumer,Web,Yes,Yes,6,2,0,1,0,0.0,0.0
34242,ESP,Limited,RENEWAL,Web,79.0,USD,2019-07-12,2020-01-12,No,No,Off,Other,Other,Unknown,No,No,15,1,0,1,0,79.0,79.0
34244,FRA,Limited,RENEWAL,Web,10.0,GBP,2019-02-01,2020-05-01,No,No,On,Other,Other,Unknown,No,No,40,40,0,2,0,12.6,12.6
34245,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-03-04,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,189.0,189.0
34248,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-18,2020-06-18,No,No,On,Other,Other,Unknown,No,No,5,1,0,1,0,35.97,35.97
34254,ESP,Limited,RENEWAL,Web,79.0,USD,2019-10-28,2020-04-30,No,No,Off,Other,Other,Unknown,No,No,6,1,0,1,0,79.0,79.0
34255,HEB,Limited,RENEWAL,Web,35.97,USD,2019-06-28,2020-06-28,No,No,On,Other,Other,Unknown,No,No,6,5,0,2,0,35.97,35.97
34256,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-08-14,2019-11-13,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,35.97,35.97
34258,ESP,Limited,INITIAL_PURCHASE,Web,39.0,USD,2020-02-18,2020-05-18,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,119,36,17,22,8,39.0,39.0
34260,ENG,Limited,RENEWAL,Web,35.97,USD,2018-11-26,2020-05-26,No,No,On,Other,Other,Unknown,No,No,1,0,0,0,0,35.97,35.97
34261,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-09,2019-02-09,Yes,No,Off,Other,Consumer,Web,Yes,Yes,31,0,0,0,0,0.0,0.0
34263,ESP,Limited,RENEWAL,Web,35.97,USD,2019-01-17,2020-07-17,No,No,On,Other,Other,Unknown,No,No,4,2,0,1,0,35.97,35.97
34266,TGL,Limited,INITIAL_PURCHASE,Web,39.5,USD,2019-11-25,2020-02-25,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0,39.5,39.5
34267,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-26,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0,199.0,199.0
34269,LAT,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-03-12,2021-03-12,No,No,Off,Other,Other,Unknown,No,No,9,0,0,0,0,0.0,0.0
34270,HIN,Lifetime,INITIAL_PURCHASE,Web,0.0,GBP,2018-12-09,2099-01-01,No,No,Off,Europe,Consumer,Web,Yes,Yes,12,0,0,0,0,0.0,0.0
34271,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-25,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,8,7,0,1,0,199.0,199.0
34272,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-10-29,2020-01-29,No,No,Off,Other,Other,Unknown,No,No,13,6,0,1,0,35.97,35.97
34274,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-02-13,2020-05-13,No,No,Off,Other,Other,Unknown,No,No,9,0,0,0,0,35.97,35.97
34275,EBR,Limited,INITIAL_PURCHASE,Web,20.87,EUR,2019-04-05,2020-04-05,No,No,Off,Other,Other,Unknown,No,No,3,1,1,1,1,22.957000000000004,22.957000000000004
34276,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,2020-03-25,2021-03-25,No,No,On,Other,Other,Unknown,No,No,7,0,0,0,0,95.88,95.88
34278,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-15,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,2,0,2,0,199.0,199.0
34279,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-21,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,199.0,199.0
34282,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-09,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,199.0,199.0
34283,ESC,Lifetime,INITIAL_PURCHASE,Web,0.0,GBP,2018-12-08,2099-01-01,Yes,No,Off,Europe,Consumer,App,Yes,Yes,30,11,0,7,0,0.0,0.0
34284,ESP,Limited,RENEWAL,Web,109.0,USD,2019-03-15,2020-10-14,No,No,On,Other,Other,Unknown,No,No,1,1,0,1,0,109.0,109.0
34286,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-02-11,2020-05-11,No,No,On,Other,Other,Unknown,No,No,8,0,0,0,0,35.97,35.97
34290,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,2020-03-27,2021-03-27,No,No,On,Other,Other,Unknown,No,No,6,0,0,0,0,102.21,102.21
34293,ESP,Limited,RENEWAL,Web,119.0,USD,2019-02-05,2020-02-05,No,No,Off,Other,Other,Unknown,No,No,21,1,0,1,0,119.0,119.0
34298,CHI,Limited,INITIAL_PURCHASE,Web,70.65,USD,2019-10-18,2020-04-18,No,No,Off,Other,Other,Unknown,No,No,7,5,2,3,1,70.65,70.65
34299,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-26,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,7,3,0,1,0,199.0,199.0
34303,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2019-09-07,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,4,0,0,0,0,189.0,189.0
34304,JPN,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-06-18,2019-09-18,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0,0.0,0.0
34305,JPN,Limited,RENEWAL,Web,119.0,USD,2019-01-31,2020-07-31,No,No,On,US/Canada,Consumer,Web,Yes,Yes,3,1,1,1,1,119.0,119.0
34308,HIN,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-27,2019-02-27,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,107,2,0,2,0,0.0,0.0
34310,ALL,Limited,INITIAL_PURCHASE,Web,105.47,USD,2020-03-27,2021-03-27,No,No,On,Other,Other,Unknown,No,No,5,0,0,0,0,105.47,105.47
34314,ALL,Limited,INITIAL_PURCHASE,Web,179.0,USD,2020-03-03,2021-03-03,No,No,On,US/Canada,Consumer,Web,Yes,Yes,9,4,0,2,0,179.0,179.0
34315,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-18,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,172,17,1,12,1,199.0,199.0
34316,TGL,Limited,INITIAL_PURCHASE,Web,89.5,USD,2019-11-27,2020-11-27,No,No,On,Other,Other,Unknown,No,No,5,5,4,2,1,89.5,89.5
